2,16,95,60,88,12,25,13,78,7,15,90,95,56,34,64,19,19,87,37,49,31,44,96,12,7,24,19,84,14,52,20,49,25,73,58,31,17,21,56,38,4,37,76,36,39,27,5,28,1,22,2,45,25,36,50,60,28,36,48,55,46,28,8,26,83,88,73,13,33,41,60,3,61,28,82,46,72,51,28,9,83,49,16,53,93,97,99,79,68,3,43,98,5,11,53,96,4,76,97
13,90,86,21,22,55,29,65,26,94,44,75,2,82,71,32,96,81,61,85,87,74,79,88,9,50,85,36,24,33,26,54,39,61,63,43,62,42,53,30,92,61,74,16,15,15,52,89,84,7,48,40,85,87,76,25,46,30,2,53,26,6,67,71,35,35,96,25,28,9,24,7,5,95,24,93,83,57,98,92,98,56,20,10,61,98,99,50,54,14,77,56,56,31,26,28,61,5,4,11
77,51,91,13,98,67,35,41,46,16,52,25,44,57,27,65,95,51,39,82,80,90,32,5,26,99,29,24,92,31,34,54,21,78,74,26,64,12,41,43,92,62,96,7,22,42,34,3,81,66,79,65,82,24,38,92,70,9,34,97,34,60,1,92,33,59,97,41,32,2,12,25,24,92,26,73,91,10,3,50,45,75,61,36,25,10,66,38,91,76,67,10,68,39,98,55,4,54,40,31
41,36,39,4,61,23,1,68,38,76,79,100,40,26,54,75,90,93,10,76,94,90,72,91,71,100,78,36,10,78,18,93,96,69,19,29,6,73,25,83,79,81,87,76,64,71,38,84,81,78,7,41,29,81,22,84,12,18,97,73,43,70,56,65,79,65,95,43,87,39,76,39,15,75,21,19,100,29,89,18,36,15,40,40,31,75,68,87,49,18,3,50,73,85,75,67,90,56,36,4
44,49,13,24,7,35,68,59,67,36,97,69,41,4,69,51,75,49,7,47,36,77,52,35,18,82,4,46,54,44,19,59,30,95,100,8,65,74,16,88,73,11,71,16,77,65,16,56,45,11,87,33,42,43,25,3,64,86,31,98,3,14,46,31,67,19,77,75,41,52,72,34,95,1,19,60,57,77,38,56,61,53,8,83,52,22,56,5,50,78,15,100,85,65,43,45,25,49,5,36
5,98,46,37,29,63,14,13,70,34,8,66,94,58,73,48,28,72,77,41,53,19,53,24,29,10,67,32,16,20,54,36,29,35,65,78,90,45,15,67,66,99,34,11,84,67,58,29,41,49,73,29,71,36,93,86,65,85,99,75,38,35,44,21,78,29,66,82,53,7,95,77,24,14,42,83,30,74,27,9,23,78,40,3,33,52,18,97,14,74,36,63,68,27,52,3,14,67,25,37
65,34,48,60,13,25,37,96,13,53,45,28,5,9,7,74,92,58,85,57,90,61,1,21,46,19,88,32,16,4,32,49,45,62,17,8,12,5,23,41,60,69,86,31,65,100,9,28,66,68,93,51,2,61,72,62,47,54,65,64,16,79,27,22,17,58,99,30,74,66,52,59,90,62,90,51,51,77,96,52,51,78,80,61,25,7,15,17,3,26,67,41,69,80,57,47,79,64,4,76
70,36,46,59,83,36,48,93,66,24,96,89,17,32,3,32,67,44,52,67,17,79,26,61,17,71,97,57,7,82,68,9,39,13,64,78,42,57,47,56,35,27,73,70,8,41,90,58,60,42,89,95,43,33,20,92,89,78,27,75,88,75,41,43,65,46,40,49,18,45,79,78,64,99,68,40,17,4,40,8,83,46,32,95,63,65,40,65,53,49,86,62,17,100,84,81,88,48,83,74
30,53,52,66,33,87,49,21,85,71,27,55,15,10,13,45,32,100,58,54,85,93,66,88,64,100,65,72,22,23,2,81,14,89,42,30,47,94,90,14,65,51,70,52,16,71,60,56,39,12,28,55,15,92,2,28,100,24,65,71,95,34,51,71,3,23,47,81,74,84,86,2,86,51,13,19,76,91,60,33,19,28,57,39,51,19,81,71,88,85,68,23,11,35,57,35,17,77,45,96
96,73,58,63,56,13,69,87,1,31,56,14,50,77,26,20,58,74,34,85,9,34,32,29,32,86,77,88,80,57,77,2,96,73,73,17,46,26,90,41,29,22,2,36,87,92,3,30,37,29,75,23,73,36,25,33,76,22,76,55,15,12,29,8,7,93,98,31,25,58,81,83,35,98,44,75,17,43,97,41,23,95,64,2,27,38,5,10,32,55,94,94,33,47,15,41,66,86,77,8
97,8,99,69,93,2,98,2,25,51,45,75,100,83,96,78,69,14,86,81,22,16,2,66,96,55,32,63,61,19,17,100,44,3,7,13,8,15,45,44,100,66,16,48,2,64,18,52,57,76,48,14,68,59,92,26,46,38,1,73,47,71,81,26,91,71,74,28,24,35,93,48,32,32,75,80,67,41,31,57,21,78,54,55,3,23,10,69,72,71,96,11,21,10,15,96,38,97,96,1
80,95,85,42,67,16,70,60,28,71,61,43,34,61,83,35,49,38,2,97,44,13,16,4,39,55,4,26,76,24,73,30,64,7,15,97,24,70,47,37,7,83,88,56,16,70,62,78,1,94,26,48,81,6,73,64,88,68,24,100,60,84,9,30,24,77,11,4,25,30,44,75,30,17,56,89,27,32,68,58,40,93,41,72,56,68,71,47,63,83,69,31,26,80,92,14,16,74,29,62
52,12,71,95,83,6,5,79,50,88,58,26,36,51,59,48,2,40,29,74,2,73,22,78,88,50,81,20,1,66,27,62,14,43,23,72,34,89,42,24,41,51,59,20,81,89,63,89,83,60,28,74,36,31,64,2,15,42,33,78,2,87,81,23,23,2,78,95,71,88,45,59,14,90,36,10,81,45,53,71,28,26,34,47,26,44,65,41,83,97,41,92,74,85,50,89,52,42,35,44
60,10,3,15,88,86,16,89,55,75,51,45,98,14,83,80,31,5,99,7,99,47,70,33,19,72,20,34,25,55,93,4,54,41,13,52,57,33,77,82,81,3,55,36,22,96,19,62,2,33,31,10,27,46,81,69,60,41,71,2,2,13,16,68,78,42,14,16,88,14,96,79,27,63,39,7,83,36,19,65,91,100,74,64,1,29,71,53,35,54,87,93,30,13,84,99,74,99,48,77
79,90,95,8,67,83,70,42,77,79,36,75,96,47,32,38,98,49,40,73,41,60,48,46,97,52,10,20,97,14,55,99,38,34,7,94,48,29,75,53,36,80,2,19,79,36,46,59,79,63,86,100,8,21,60,76,4,76,19,99,97,30,86,42,88,78,92,96,25,6,63,81,51,67,54,93,68,65,70,52,24,42,33,87,72,74,73,90,39,64,85,22,81,89,71,44,97,13,49,28
42,16,2,28,73,75,65,60,12,68,4,99,74,48,55,67,28,61,42,68,11,25,85,98,14,30,20,28,45,56,44,45,84,32,90,81,100,70,1,33,10,94,63,42,16,19,52,88,85,70,100,11,13,13,61,31,22,31,1,49,57,67,10,66,42,88,71,28,9,38,41,58,94,69,44,61,48,4,22,7,15,86,63,35,19,2,97,93,16,4,41,79,43,56,29,63,53,41,77,40
2,90,23,20,59,81,39,63,77,4,73,99,75,61,52,86,66,48,56,1,92,50,87,31,16,31,41,36,16,81,75,60,63,21,67,51,57,98,42,94,86,32,60,4,37,32,1,83,81,12,50,90,93,71,32,26,14,39,97,88,80,53,81,13,53,82,89,42,44,1,5,88,99,83,31,97,92,4,18,36,55,81,34,54,33,40,93,62,61,45,70,85,25,79,30,32,33,35,80,11
57,9,99,4,88,15,46,18,8,38,11,6,74,74,15,65,8,96,20,21,22,53,77,6,61,12,75,56,55,74,93,27,69,97,47,69,56,78,66,99,67,97,19,67,12,10,59,19,43,10,31,46,37,65,40,10,85,40,8,23,31,12,41,49,85,68,30,67,41,93,33,65,57,44,61,67,90,51,57,81,26,54,98,87,3,31,51,14,86,76,87,81,45,82,59,45,79,33,92,48
22,1,39,41,77,25,35,56,85,17,75,13,88,61,97,40,57,97,95,34,20,91,89,65,9,64,98,57,86,44,52,29,17,10,10,85,5,79,2,59,80,100,47,57,7,67,89,30,2,45,96,52,84,70,46,82,18,45,57,39,28,59,19,42,13,97,33,63,34,81,19,95,3,15,33,69,87,89,16,37,43,54,80,73,94,18,72,54,61,86,86,17,86,81,27,24,8,1,67,45
62,93,54,28,69,69,82,22,66,36,24,86,76,4,61,79,23,60,54,41,52,6,64,97,48,67,30,85,11,7,58,5,75,57,28,87,24,98,21,14,60,58,76,45,28,99,11,77,4,69,87,13,98,15,39,10,37,69,47,18,42,90,98,51,22,68,65,22,72,62,12,91,79,83,75,11,47,62,27,77,56,24,25,54,63,12,85,56,69,29,43,40,53,38,93,33,96,58,79,34
42,61,16,70,90,75,60,49,52,82,69,88,87,88,71,34,79,9,64,50,9,3,43,92,69,10,48,59,48,59,19,17,80,20,96,59,34,12,75,92,100,89,20,35,95,35,42,97,73,98,67,65,29,70,15,58,93,71,62,28,41,17,8,37,99,38,87,89,11,78,14,36,48,10,50,80,15,55,17,59,62,72,95,50,85,72,24,87,81,99,12,53,85,7,48,5,15,40,20,4
59,99,28,78,37,75,63,48,37,67,13,15,69,5,56,71,52,9,68,5,31,40,6,79,8,10,67,98,59,24,70,96,17,100,70,65,34,21,7,44,33,78,9,60,65,36,94,23,26,80,89,54,98,91,99,96,16,92,6,71,20,29,31,45,32,4,22,57,71,20,1,14,30,28,52,4,71,58,64,8,58,64,39,1,63,2,64,79,51,18,89,18,28,38,70,59,39,95,2,75
79,30,33,15,55,28,50,42,5,49,92,75,36,69,28,11,96,75,36,55,22,91,40,58,37,3,63,32,42,12,52,99,32,53,10,13,26,43,65,93,38,15,25,9,66,59,74,45,35,75,57,78,54,85,71,19,37,58,10,91,72,11,68,9,10,15,53,31,69,44,93,43,62,74,81,18,49,40,70,1,12,3,87,66,15,41,54,49,14,99,39,58,50,81,43,3,82,4,56,83
14,23,99,95,12,26,100,90,66,15,98,2,23,1,90,68,28,58,51,23,81,73,61,90,9,60,56,25,47,19,94,17,26,93,84,46,97,75,39,39,10,88,26,60,5,31,72,89,38,21,58,73,61,43,4,7,11,64,67,25,9,41,81,79,55,49,36,94,82,25,18,78,92,7,29,61,66,13,45,9,35,36,99,41,7,41,62,90,49,31,52,49,45,37,63,88,2,92,2,3
67,14,65,57,92,57,18,90,27,75,85,29,86,4,57,14,92,63,94,26,52,83,47,52,51,21,41,27,32,36,39,6,20,46,90,5,87,77,52,77,89,15,67,87,77,7,30,37,42,41,40,54,72,19,94,90,49,55,31,19,82,32,88,32,95,88,43,49,6,76,73,64,21,40,62,12,36,73,95,20,39,15,83,83,61,13,14,92,70,8,9,10,100,23,39,3,83,31,27,35
69,45,69,31,95,16,23,47,59,46,48,14,71,34,31,59,69,30,16,75,42,57,23,70,91,89,45,35,92,47,70,90,52,81,88,58,78,73,36,19,84,71,8,46,55,7,18,20,3,70,9,51,94,58,31,68,82,53,68,44,11,93,85,32,66,32,61,83,31,3,46,77,92,89,24,15,80,41,52,72,21,93,37,9,93,56,45,68,2,28,11,90,66,93,52,99,70,71,31,19
3,24,31,36,83,42,29,33,93,90,80,81,60,4,74,60,34,24,58,91,66,24,100,8,38,14,79,71,72,63,55,84,52,100,67,79,86,5,71,13,96,97,20,84,93,24,97,68,53,87,1,45,33,20,8,50,76,68,34,49,17,56,6,73,30,88,14,26,69,68,64,54,16,96,89,20,26,73,3,24,93,75,79,90,66,80,5,80,98,66,18,23,41,34,15,49,7,5,37,9
31,70,79,79,4,36,56,65,96,42,51,11,87,28,12,59,63,19,2,35,71,24,95,4,53,73,11,58,60,59,10,16,7,85,47,21,10,15,35,88,88,74,25,34,99,9,6,65,34,98,80,36,34,60,35,65,69,35,20,45,63,43,70,29,33,27,16,68,100,64,19,13,57,11,33,13,96,60,70,8,44,42,73,98,44,14,36,48,95,94,19,70,65,11,36,50,17,8,27,53
31,82,20,2,73,74,66,95,37,80,50,33,19,86,62,2,69,53,49,67,14,79,46,99,95,57,51,60,52,8,98,82,13,31,17,58,22,29,62,79,38,60,61,40,5,84,83,14,47,6,72,8,22,13,40,90,56,98,52,80,71,98,98,88,28,34,10,89,86,28,12,9,84,44,5,91,81,70,49,54,8,77,55,47,39,57,83,5,5,50,92,22,56,29,64,25,94,18,93,23
24,51,73,44,68,56,1,48,50,41,28,48,18,14,68,56,47,37,82,95,61,28,13,87,35,22,81,44,85,14,20,64,66,92,66,86,45,68,89,71,19,14,5,96,17,31,48,87,51,43,43,59,35,8,69,75,24,52,90,75,91,13,96,34,11,10,26,27,10,4,63,83,6,25,52,94,37,85,96,70,75,95,90,67,44,49,72,10,27,38,98,85,87,98,38,4,44,53,59,100
99,15,3,33,74,34,60,30,65,95,9,69,83,75,22,4,11,12,8,47,92,88,86,42,27,87,85,49,62,63,10,35,1,82,59,69,4,49,2,63,39,30,39,43,66,96,86,9,99,4,76,36,55,76,99,100,49,74,13,91,54,61,51,28,29,92,90,56,57,30,81,19,88,58,85,51,60,11,8,56,61,67,67,91,7,99,2,32,79,71,43,67,63,20,71,89,76,91,54,94
15,22,20,55,85,31,7,88,92,71,49,16,63,80,14,62,6,75,95,70,4,58,99,8,92,98,73,30,38,23,38,12,87,92,87,84,10,69,9,91,91,28,64,96,50,29,11,5,94,11,52,72,15,62,93,88,88,7,11,94,96,67,58,64,11,14,19,85,20,98,62,23,34,8,91,55,73,64,74,7,57,39,4,36,16,72,91,32,45,96,87,20,51,98,75,100,86,54,39,4
41,81,6,82,68,46,23,57,4,88,50,20,29,53,20,2,87,26,3,2,47,8,84,39,57,59,83,33,99,5,36,99,67,57,85,5,26,89,41,25,88,97,81,76,20,42,55,73,52,42,97,61,56,77,78,31,21,22,20,23,72,40,66,84,5,1,6,91,83,47,12,51,44,35,82,16,29,89,67,6,2,6,10,54,74,50,38,28,6,74,68,34,41,90,92,26,91,12,28,99
27,72,27,20,23,23,77,51,22,95,19,54,2,100,30,15,49,16,20,79,77,32,79,91,41,95,23,45,15,81,16,20,34,4,37,93,25,1,36,28,88,72,90,23,11,43,69,36,51,68,9,3,26,12,57,95,46,67,64,75,22,68,97,24,35,59,42,29,98,82,53,98,10,64,33,31,86,78,99,94,60,4,91,74,67,40,5,23,30,44,63,94,87,16,5,38,63,64,38,80
39,16,84,31,53,45,83,42,25,23,78,63,19,25,11,66,43,75,63,49,38,6,72,96,12,79,62,48,93,38,15,45,85,38,89,6,73,94,62,87,36,47,87,74,97,66,5,94,88,21,57,6,10,28,16,37,91,58,83,54,25,63,22,6,29,31,75,38,47,84,32,70,22,56,56,52,91,8,82,77,31,95,62,77,61,80,17,18,83,68,22,76,42,14,89,88,67,11,73,78
32,100,66,83,28,71,60,64,50,22,81,53,48,61,25,63,83,66,40,83,4,8,35,1,20,47,50,29,6,85,31,59,47,99,26,99,21,19,92,21,88,83,67,1,93,22,68,28,57,49,59,14,42,67,76,41,49,97,38,98,89,70,100,71,79,50,73,86,36,73,47,17,24,26,94,45,39,22,22,53,9,57,73,39,14,59,75,27,63,6,18,65,2,20,26,72,85,22,51,52
80,72,6,72,21,8,70,36,1,54,63,3,82,75,15,10,29,29,82,36,3,69,77,98,91,90,11,94,94,8,59,98,5,41,32,97,80,18,25,5,92,72,8,30,14,22,34,33,65,73,82,63,54,50,58,89,56,25,72,39,24,24,91,5,23,37,5,28,37,29,36,92,26,87,98,73,22,64,23,23,24,76,95,55,67,20,86,76,60,46,98,65,57,42,62,99,94,67,33,78
88,81,28,9,64,73,52,1,90,51,1,53,76,14,90,12,76,26,70,68,7,45,7,75,24,78,63,58,84,29,30,62,86,21,76,99,14,69,10,45,94,65,27,26,87,72,61,68,61,53,64,35,65,57,54,95,42,38,95,95,70,82,32,89,5,94,94,31,77,95,44,33,65,33,18,33,94,95,54,41,26,46,47,1,3,54,86,41,63,10,68,26,90,40,42,1,71,62,31,50
