87,48,36,35,94,96,39,39,17,3,9,81,39,60,89,80,14,46,61,48,24,71,92,4,1,49,58,9,43,41,4,38,55,93,20,52,76,80,26,85,75,51,87,47,59,1,96,34,31,71,47,66,60,2,100,30,91,54,70,64,43,20,49,57,13,20,90,32,77,6,94,17,88,55,89,62,80,11,72,79,2,90,18,21,92,26,36,1,6,68,75,87,5,84,100,24,82,41,53,57
54,81,74,72,62,14,70,5,26,33,79,87,78,65,78,95,90,42,83,60,7,71,43,75,58,62,38,62,65,43,81,25,54,87,80,87,79,12,42,1,18,23,52,65,65,78,58,6,90,98,12,95,100,60,57,10,76,31,56,34,57,10,35,3,80,23,63,75,34,82,62,18,58,54,1,1,16,57,69,64,77,23,53,51,46,6,64,94,79,91,99,96,70,48,19,85,4,95,27,13
55,74,36,45,81,91,84,23,28,83,85,47,98,57,56,12,96,11,37,44,76,31,1,3,90,90,36,7,40,45,64,92,3,58,29,37,95,32,61,70,96,32,73,88,93,89,2,85,11,29,13,26,81,16,39,76,97,16,98,74,98,35,29,90,21,60,51,2,66,88,47,66,7,36,74,53,11,61,83,71,50,61,12,13,41,98,49,23,91,19,40,18,16,36,66,55,44,66,14,5
21,17,12,59,92,7,52,52,36,2,78,39,73,30,14,54,38,68,40,64,50,94,42,74,77,82,28,12,31,19,35,85,15,94,64,72,78,68,92,13,11,63,54,17,39,91,89,62,38,50,57,73,8,78,46,14,93,43,70,21,64,29,30,12,83,99,90,20,74,7,51,43,94,50,91,31,61,47,32,39,47,38,3,88,75,99,79,47,57,80,69,90,21,81,67,35,71,60,18,79
68,19,46,25,33,64,33,35,6,55,9,17,7,56,34,14,69,18,1,68,97,74,75,81,34,2,50,92,93,89,86,63,33,75,86,44,11,43,65,32,76,62,93,86,91,41,42,75,75,78,59,95,17,19,9,41,5,90,38,3,84,42,13,83,35,74,55,97,87,10,78,81,18,8,62,21,76,50,85,59,3,30,51,69,30,15,56,16,51,66,41,7,28,19,94,3,40,89,86,28
65,49,6,57,2,83,77,71,100,71,61,3,7,86,8,86,82,46,41,17,52,31,39,97,75,94,57,29,52,42,65,67,24,60,32,43,48,66,11,25,21,41,73,25,15,51,100,90,38,4,59,30,90,46,24,53,43,49,79,58,34,7,32,54,66,6,52,82,88,73,19,70,26,5,81,64,25,39,64,88,10,76,100,51,21,70,35,84,33,63,64,49,17,21,6,61,92,51,11,34
65,37,29,2,50,20,33,43,74,47,18,1,70,27,31,36,23,29,54,99,60,88,13,5,10,52,60,58,28,54,55,20,96,5,5,91,84,30,95,3,71,75,97,60,93,52,60,53,49,1,22,13,52,11,38,70,68,99,27,76,3,83,57,12,96,58,42,61,37,79,79,19,18,13,84,43,58,24,36,26,74,100,10,99,65,54,100,46,23,4,26,44,75,33,17,87,94,61,76,49
2,46,2,7,9,7,84,99,34,64,21,45,99,3,44,65,34,31,95,31,39,26,23,95,33,87,97,30,16,62,67,15,41,31,17,13,53,45,81,43,10,86,63,38,92,37,96,50,72,1,53,36,71,49,73,54,86,5,32,86,97,15,33,21,40,53,1,49,22,54,76,12,66,93,47,49,73,68,82,71,4,77,84,37,5,26,88,79,16,3,25,15,49,20,83,94,36,19,99,70
49,90,13,51,17,53,98,74,62,12,72,15,44,30,17,96,76,74,93,15,39,31,10,61,95,9,40,76,14,83,91,89,71,68,83,28,66,60,72,87,100,97,21,94,64,23,7,60,84,76,78,61,54,94,8,76,83,16,64,33,10,25,2,38,52,35,58,95,6,55,11,47,75,6,19,39,85,84,36,84,35,72,50,84,12,22,86,38,89,63,46,50,25,92,47,10,53,30,78,75
46,50,93,8,54,8,74,35,86,28,74,86,77,36,47,51,22,98,26,18,19,74,54,20,5,91,76,19,45,13,42,44,88,50,36,78,100,40,50,57,54,46,12,18,78,23,98,51,11,20,54,50,44,53,1,58,84,4,57,76,6,21,30,63,93,75,51,37,100,20,64,84,21,41,12,26,43,22,24,43,21,78,29,7,60,3,31,11,86,18,41,37,83,33,100,23,28,42,51,61
45,59,60,6,12,58,44,46,3,6,24,59,25,80,26,36,99,47,11,60,71,46,62,20,7,98,83,89,16,39,8,93,44,72,11,86,18,97,77,15,43,31,73,71,69,90,17,90,14,98,73,25,35,97,40,79,61,21,78,90,55,46,97,66,19,80,29,76,89,21,10,30,8,45,44,69,57,72,81,44,67,11,52,44,9,57,32,79,97,2,28,54,13,28,80,65,87,21,3,10
60,24,9,45,19,51,62,91,98,80,87,35,97,68,30,33,46,5,51,70,63,21,41,33,40,52,19,55,49,4,12,46,95,48,22,47,59,73,98,66,71,3,69,11,28,21,54,62,3,4,17,79,75,94,29,58,40,16,93,74,24,28,53,16,56,86,83,95,7,8,76,59,64,33,4,74,98,63,49,95,82,27,63,19,37,42,63,63,33,59,47,46,27,100,31,60,59,6,30,55
9,88,37,28,91,61,89,14,72,97,79,11,75,86,72,3,14,62,27,41,14,82,59,33,7,100,91,47,74,1,53,14,22,23,53,29,16,51,24,23,73,31,23,88,33,10,13,39,12,49,3,98,96,14,30,30,97,49,94,22,1,91,58,44,61,77,64,76,11,5,90,57,46,88,31,16,31,92,23,42,82,41,68,88,76,89,28,60,40,27,22,90,82,53,43,83,15,99,71,90
88,76,28,98,69,10,11,12,6,6,78,45,30,57,96,91,51,94,33,56,8,83,86,79,24,46,97,64,65,40,77,34,97,13,62,19,20,4,76,91,16,59,77,85,38,91,86,60,76,62,55,79,55,51,25,61,35,71,83,78,33,63,2,68,43,57,74,78,90,64,91,1,8,77,68,50,65,89,85,90,87,31,51,31,31,94,78,74,27,76,29,12,29,11,53,72,61,79,91,31
92,45,27,21,69,94,26,34,70,32,63,69,74,51,74,68,74,68,14,31,24,38,9,36,93,9,68,94,59,91,38,64,50,65,47,52,50,31,61,1,52,51,73,43,87,28,36,22,21,41,47,7,80,60,22,23,18,100,66,13,35,46,24,12,27,10,37,60,8,96,30,36,87,52,45,20,74,19,19,15,31,94,53,89,13,77,6,38,97,98,79,3,34,7,83,57,8,72,80,76
67,22,99,47,56,11,93,39,23,45,92,76,21,87,77,2,80,13,94,17,52,71,36,12,28,69,66,57,37,91,18,32,21,41,100,43,9,4,69,71,20,72,53,27,47,57,14,3,52,93,60,21,47,7,3,77,82,100,50,8,76,38,47,94,20,71,81,20,21,57,38,71,24,69,67,80,33,10,41,88,18,39,92,77,13,78,60,89,67,53,81,27,75,29,43,9,59,31,85,48
34,14,12,70,39,36,69,60,85,48,82,10,21,81,75,91,21,57,75,29,67,87,91,14,3,68,71,78,40,31,94,5,69,15,5,16,90,69,68,79,29,17,22,95,37,100,63,9,3,61,74,37,16,29,41,19,42,13,31,75,14,9,45,88,72,57,93,88,70,82,49,88,60,73,54,98,26,18,64,18,16,8,16,17,75,31,57,67,54,18,47,88,79,51,56,14,77,90,23,15
85,27,67,89,22,23,19,26,43,46,98,92,65,37,83,36,48,82,78,71,10,99,17,57,16,34,11,2,90,56,1,1,5,93,63,99,99,50,51,35,48,84,15,99,98,43,98,71,21,99,52,54,99,98,26,12,45,15,54,42,45,23,89,80,16,71,50,36,64,28,22,87,43,35,78,81,80,6,93,25,12,8,62,47,66,94,66,10,75,80,16,66,62,32,88,40,2,88,34,40
53,33,16,22,97,69,30,66,45,38,78,86,15,27,41,73,66,62,66,5,94,48,88,10,76,88,84,42,79,51,57,71,62,91,10,53,79,92,80,51,54,62,93,37,60,46,66,13,2,55,91,76,29,40,47,17,29,18,72,45,57,11,88,69,4,89,62,24,29,98,75,32,17,88,45,32,53,100,64,90,91,71,17,17,8,38,61,37,94,90,59,4,22,87,3,4,70,53,54,11
98,37,23,15,38,28,2,31,4,80,42,65,65,71,9,87,31,4,86,87,31,49,40,96,76,43,95,94,71,95,83,48,41,73,74,83,10,15,91,29,5,82,7,43,62,66,38,59,64,82,90,48,41,88,86,40,1,54,65,66,81,19,5,98,94,3,69,17,68,12,26,94,90,24,45,28,44,85,19,63,9,9,25,19,99,20,23,97,52,67,27,59,21,8,75,73,96,44,73,17
